x,y,u,v,p
-4.0005927,-0.99978137,0.0010053694,-0.00030906723,0.0017335317
-4.100305,-1.0994849,0.0010103994,-0.00027107165,0.0017033565
-3.2970834,-0.09167256,0.0006920725,-0.00051803497,0.0021532301
-3.397433,-0.19771518,0.00076957414,-0.0005006866,0.0020897512
-3.258567,0.035957195,0.00061744824,-0.00048512357,0.0022279273
-3.4968383,-0.30048537,0.00083155575,-0.00047601465,0.0020320176
-3.1732426,0.16025068,0.0005120863,-0.00046417068,0.0023044192
-3.5973926,-0.40097612,0.00088086654,-0.00044648207,0.0019791892
-3.0985966,0.26310062,0.00041196353,-0.00043317236,0.0023664169
-3.698845,-0.50036,0.0009194392,-0.000413723,0.0019307988
-3.0329213,0.3706129,0.000305216,-0.00037323934,0.0024264005
-3.8004413,-0.69998825,0.0009661134,-0.00038530838,0.0018435568
-3.8002522,-0.59999335,0.00094889215,-0.0003793524,0.0018861617
-2.973588,0.48014858,0.00020339218,-0.000278208,0.0024817863
-2.9218678,0.59214145,0.000105209634,-0.00014968037,0.0025207456
-2.8063116,0.6032185,0.0,0.0,0.0025230118
-4.2000985,-1.1993214,0.0010124809,-0.00023431552,0.0016751207
-4.300021,-1.2994925,0.0010124816,-0.00019893181,0.0016484288
-4.4000044,-1.3997971,0.0010110955,-0.0001650628,0.0016230065
-4.500001,-1.4999661,0.0010089229,-0.00013282883,0.0015986338
-4.6,-1.6,0.0010064603,-0.00010232352,0.0015750433
-4.7,-1.7,0.0010041125,-7.368651e-05,0.0015519696
-4.8,-1.9,0.0010023161,-4.5530454e-05,0.0015054839
-4.9,-2.0,0.0010008905,-2.408295e-05,0.0014841417
-5.0,-2.1,0.001,0.0,0.0014629778
-4.8,-1.8,0.0010021923,-4.7359365e-05,0.0015292391
-3.9007354,-0.7999804,0.000984014,-0.0003475281,0.0018053107
-4.0007367,-0.8999127,0.0009960991,-0.00031005795,0.0017701377
-4.1004486,-0.99965,0.0010036377,-0.0002732495,0.0017377344
-4.2001615,-1.0993197,0.0010076943,-0.00023728661,0.0017076083
-3.3908277,-0.090625994,0.0007260267,-0.00046909958,0.0021487956
-3.4970489,-0.19840974,0.00079783786,-0.0004504726,0.0020848264
-3.2798557,0.12763378,0.00058763655,-0.00042850722,0.002275811
-3.5986807,-0.3002411,0.00085334666,-0.0004271451,0.0020281735
-3.1951137,0.24526347,0.00048624046,-0.0003999529,0.0023472055
-3.698743,-0.4004105,0.0008968127,-0.00040030119,0.0019764341
-3.1143248,0.3502887,0.00038142808,-0.00036065507,0.0024089804
-3.800084,-0.4999978,0.0009307143,-0.0003701529,0.0019289396
-3.038507,0.43494716,0.00027901167,-0.0003162357,0.0024570008
-3.9006302,-0.69998324,0.0009706103,-0.0003443971,0.001845111
-3.9004202,-0.5999889,0.00095632765,-0.0003386093,0.0018852258
-3.0510557,0.5572133,0.00024325361,-0.00019577456,0.0024974353
-2.941363,0.68569547,9.857233e-05,-7.3744595e-05,0.0025392147
-2.8231504,0.7019358,0.0,0.0,0.0025433702
-4.3000355,-1.1993232,0.0010092233,-0.00020232491,0.0016792676
-4.4000072,-1.2996619,0.0010089879,-0.00016855427,0.0016523415
-4.5000014,-1.3999324,0.0010076417,-0.00013615753,0.0016266147
-4.6,-1.5,0.0010057423,-0.000105276085,0.0016018274
-4.7,-1.6,0.0010037547,-7.6088116e-05,0.0015776663
-4.8,-1.7,0.0010020421,-4.9078262e-05,0.001553914
-4.9,-1.9,0.0010008531,-2.5138237e-05,0.0015068692
-5.0,-2.0,0.001,0.0,0.001484691
-4.9,-1.8,0.0010008072,-2.6143307e-05,0.0015305518
-4.00084,-0.79997754,0.0009859665,-0.0003090343,0.0018074168
-4.100633,-0.89984787,0.0009961813,-0.0002737975,0.0017727662
-4.200264,-0.9994522,0.0010023715,-0.00023896186,0.0017407471
-4.3000593,-1.0991873,0.0010055559,-0.00020472443,0.0017108043
-3.3841667,0.0076882914,0.00068538584,-0.0004346065,0.0022011397
-3.4944668,-0.09713152,0.00076325954,-0.00042115807,0.0021360975
-3.5986125,-0.19974843,0.0008252367,-0.00040383122,0.0020762319
-3.2930765,0.2217761,0.0005567227,-0.00036951413,0.0023204456
-3.3871708,0.10770724,0.00064930343,-0.00038862246,0.0022501298
-3.7,-0.3,0.00087372126,-0.00038223245,0.0020216613
-3.2010825,0.34161484,0.0004495028,-0.0003309599,0.0023910995
-3.8,-0.4,0.0009118278,-0.000357518,0.0019714837
-3.094362,0.45772693,0.00031846997,-0.0002788092,0.00245805
-3.9001682,-0.49999556,0.000941295,-0.0003299592,0.001925337
-4.00084,-0.6999776,0.0009750388,-0.00030582817,0.0018451359
-4.0006723,-0.59998214,0.0009633985,-0.00030029065,0.0018829904
-3.0578644,0.6626222,0.00021711984,-9.4437564e-05,0.0025200108
-2.9483955,0.7855256,8.631893e-05,7.78438e-06,0.002547015
-2.83653,0.8011812,0.0,0.0,0.0025505822
-4.4000115,-1.199459,0.0010065864,-0.0001713108,0.0016824204
-4.500003,-1.2998648,0.0010061666,-0.00013895237,0.0016553552
-4.6,-1.4,0.0010049065,-0.00010786181,0.0016293908
-4.7,-1.5,0.0010033328,-7.8255296e-05,0.00160418
-4.8,-1.6,0.0010018627,-5.0664563e-05,0.0015794486
-4.9,-1.7,0.0010007514,-2.7087013e-05,0.0015551385
-5.0,-1.9,0.001,0.0,0.0015073958
-5.0,-1.8,0.001,0.0,0.0015310502
-4.1008406,-0.7999775,0.0009880553,-0.00027254102,0.0018082935
-4.200426,-0.89971817,0.0009965189,-0.00023920818,0.0017743554
-4.3001018,-0.99918616,0.0010014785,-0.0002060018,0.0017428703
-4.4000173,-1.0991884,0.0010038812,-0.00017321654,0.0017131261
-3.4940734,0.0013722493,0.000731276,-0.00038633973,0.0021835684
-3.597526,-0.099176,0.00079694996,-0.00037615848,0.0021228513
-3.7,-0.2,0.000850253,-0.0003606674,0.0020656988
-3.2966444,0.3261605,0.00052013027,-0.00030324972,0.002365039
-3.392714,0.21220969,0.0006158825,-0.00033299954,0.0022965614
-3.492436,0.10305547,0.00069926394,-0.0003455439,0.0022295369
-3.8,-0.3,0.000892479,-0.00034130496,0.0020133392
-3.1920218,0.4405725,0.00040499642,-0.0002598233,0.0024318565
-3.9,-0.4,0.00092568947,-0.0003182492,0.0019650573
-4.000336,-0.49999115,0.0009511473,-0.0002922663,0.0019206788
-3.1784854,0.5441004,0.000359422,-0.00017929822,0.0024668227
-4.1010084,-0.69997305,0.0009793075,-0.0002693456,0.0018441166
-4.1010084,-0.59997314,0.00097000337,-0.0002641136,0.0018799169
-3.1697233,0.6507164,0.0003234579,-8.724459e-05,0.0024910616
-3.0587335,0.7718577,0.00019581734,1.2829893e-05,0.0025301934
-2.95325,0.88759804,7.892309e-05,9.461673e-05,0.0025387332
-2.8461964,0.9008568,0.0,0.0,0.0025413812
-4.5000057,-1.1997294,0.0010044909,-0.00014113946,0.0016847538
-4.6,-1.3,0.0010039455,-0.00011002143,0.0016576382
-4.7,-1.4,0.0010028422,-8.014767e-05,0.0016314274
-4.8,-1.5,0.0010016515,-5.2093532e-05,0.0016057708
-4.9,-1.6,0.0010006849,-2.7956938e-05,0.0015805677
-5.0,-1.7,0.001,0.0,0.0015556028
-4.200672,-0.79998195,0.0009901557,-0.00023784826,0.0018082837
-4.30018,-0.8994544,0.0009970117,-0.00020606256,0.0017752302
-4.4000235,-0.99891794,0.0010008747,-0.00017418055,0.0017442965
-4.5000114,-1.0994589,0.0010026059,-0.00014261997,0.0017147107
-3.5961986,0.0015002906,0.0007690824,-0.0003437583,0.0021671902
-3.6988146,-0.09969642,0.00082654256,-0.00033533192,0.002108342
-3.8,-0.2,0.0008729401,-0.00032145414,0.0020540133
-3.2925236,0.42992043,0.0004829526,-0.00023414547,0.0024038476
-3.3947399,0.315666,0.0005843096,-0.00027398832,0.0023373028
-3.4947414,0.2047487,0.00067044137,-0.000297925,0.0022707435
-3.5957763,0.10142315,0.00074266415,-0.0003067138,0.0022080387
-3.9,-0.3,0.0009097333,-0.00030333697,0.002003955
-4.0,-0.4,0.0009384349,-0.00028157583,0.0019578473
-4.1006722,-0.49998227,0.000960211,-0.000256759,0.0019154194
-3.2856023,0.53037167,0.00045000733,-0.00016171494,0.0024342637
-4.2010083,-0.699973,0.0009833105,-0.00023475662,0.0018424141
-4.2013445,-0.599964,0.0009760523,-0.00022985389,0.0018763826
-3.1670096,0.7556453,0.00030222183,1.0988585e-05,0.0025012123
-3.278376,0.6362908,0.00042157265,-7.9107296e-05,0.0024566387
-3.060546,0.87597376,0.00018722875,0.00012019431,0.0025232919
-2.955987,0.9903677,7.8987556e-05,0.00018891282,0.0025113
-2.851745,1.0008461,0.0,0.0,0.0025124438
-4.6,-1.2,0.0010028552,-0.000111696114,0.0016864568
-4.7,-1.3,0.0010022789,-8.1722115e-05,0.0016593109
-4.8,-1.4,0.0010014065,-5.333845e-05,0.0016327951
-4.9,-1.5,0.0010006068,-2.8739483e-05,0.0016067656
-5.0,-1.6,0.001,0.0,0.0015809912
-4.3003364,-0.79999095,0.0009921822,-0.00020473011,0.0018076965
-4.4000235,-0.8989179,0.0009975929,-0.00017412523,0.0017756537
-4.5000234,-0.99891794,0.0010005046,-0.00014333257,0.0017451233
-4.6,-1.1,0.0010016316,-0.00011281623,0.0017157217
-3.6986313,0.00030914068,0.00080368173,-0.00030556784,0.0021484448
-3.8,-0.1,0.00085353036,-0.00029794266,0.0020929575
-3.9,-0.2,0.00089364423,-0.00028521867,0.002041586
-3.393731,0.4178697,0.0005551633,-0.00021124214,0.0023715696
-3.4955246,0.307872,0.00064312463,-0.00024516374,0.0023076949
-3.5970294,0.20156121,0.00071848335,-0.00026447282,0.002244854
-3.6985104,0.10041576,0.0007817411,-0.0002716795,0.0021856434
-4.0,-0.3,0.0009254728,-0.00026800015,0.0019940801
-4.1,-0.4,0.00095002336,-0.00024718724,0.0019503108
-4.2013445,-0.49996436,0.00096842874,-0.00022311686,0.0019099256
-3.3888786,0.5220883,0.0005274749,-0.00014295286,0.0023998863
-4.300672,-0.6999819,0.0009869736,-0.00020187479,0.0018403388
-4.3013444,-0.59996384,0.0009814744,-0.00019737032,0.0018727018
-3.1678662,0.86239934,0.00029480728,0.0001159731,0.0024957263
-3.2750385,0.74136657,0.0004035681,9.068177e-06,0.0024665303
-3.385366,0.6235576,0.0005066319,-7.1402006e-05,0.002418524
-3.0612438,0.98029965,0.00018949444,0.00023257517,0.0024988682
-2.9547915,1.0937057,8.813527e-05,0.00028551533,0.0024619228
-2.8530557,1.1009808,0.0,0.0,0.0024609668
-4.7,-1.2,0.001001639,-8.293357e-05,0.0016877166
-4.8,-1.3,0.0010011256,-5.437098e-05,0.0016604218
-4.9,-1.4,0.001000516,-2.9419954e-05,0.0016336453
-5.0,-1.5,0.001,0.0,0.0016071411
-4.4,-0.8,0.0009940693,-0.00017292004,0.0018067686
-4.500077,-0.89959294,0.0009982308,-0.00014318089,0.0017753576
-4.6,-1.0,0.0010002732,-0.00011332694,0.0017452876
-4.7,-1.1,0.0010009196,-8.3734914e-05,0.0017165159
-3.8,1.5364793e-13,0.0008345901,-0.00027080014,0.0021296034
-3.9,-0.1,0.00087768736,-0.00026387002,0.0020774629
-4.0,-0.2,0.00091242185,-0.00025160622,0.0020289836
-3.494948,0.4092994,0.00061890733,-0.00018890481,0.002338355
-3.597039,0.30333284,0.00069570454,-0.00021761056,0.00227786
-3.6985452,0.20043619,0.000761271,-0.00023381154,0.0022191368
-3.8,0.1,0.00081650453,-0.00024008832,0.0021633764
-4.1,-0.3,0.0009396802,-0.00023497171,0.001984166
-4.2,-0.4,0.0009604172,-0.00021479925,0.0019428196
-4.300506,-0.49990198,0.0009756286,-0.00019166655,0.0019046149
-3.492343,0.512549,0.0005971879,-0.00012769643,0.0023632164
-4.4,-0.7,0.0009902393,-0.00017047164,0.0018381311
-4.4,-0.6,0.0009861822,-0.00016672345,0.0018691461
-3.2740316,0.8461941,0.00039631073,0.0001013836,0.002463058
-3.1667986,0.9684847,0.00029750547,0.00022355953,0.0024747807
-3.3817668,0.7273972,0.0004916688,6.0836064e-06,0.0024279288
-3.49018,0.6133926,0.00058079534,-6.398222e-05,0.0023796738
-3.0584762,1.0850401,0.00020274323,0.00034876209,0.0024552
-4.8,-1.2,0.0010008075,-5.5160912e-05,0.0016885365
-4.9,-1.3,0.001000412,-2.9982746e-05,0.001661106
-5.0,-1.4,0.001,0.0,0.0016339653
-4.5,-0.8,0.0009957547,-0.00014211444,0.001805694
-4.6,-0.9,0.0009987885,-0.0001131587,0.0017749846
-4.7,-1.0,0.0010001255,-8.4077765e-05,0.0017455613
-4.8,-1.1,0.0010004516,-5.5677225e-05,0.0017170077
-3.9,-9.8462904e-15,0.00086215517,-0.00023931841,0.0021110685
-4.0,-0.1,0.000899496,-0.00023238416,0.0020621126
-4.1,-0.2,0.00092927687,-0.00022029811,0.0020166463
-3.5970094,0.404051,0.0006759733,-0.00016719867,0.0023050376
-3.699132,0.30058554,0.00074294314,-0.00019207195,0.002248164
-3.8,0.2,0.0007996641,-0.00020597308,0.0021936684
-3.9,0.1,0.00084735383,-0.00021164936,0.0021418799
-4.2,-0.3,0.00095234974,-0.00020395618,0.0019745827
-4.3,-0.4,0.00096959673,-0.0001841451,0.0019356762
-4.4,-0.5,0.0009819366,-0.00016156903,0.0018995652
-3.5953782,0.5061954,0.0006585768,-0.00011272953,0.00232677
-4.5,-0.6,0.0009902644,-0.00013685005,0.0018658373
-4.5,-0.7,0.0009930861,-0.00014001982,0.0018359742
-3.2734883,0.9535023,0.0003995115,0.0001986185,0.0024452182
-3.380196,0.82991743,0.00048563207,8.583613e-05,0.0024258713
-3.1639328,1.0782161,0.00031305733,0.0003370643,0.0024352863
-3.4870148,0.71627474,0.0005688242,4.311035e-06,0.0023881695
-3.5935726,0.6070176,0.0006452724,-5.584718e-05,0.002341315
-4.9,-1.2,0.0010002941,-3.0411353e-05,0.0016890321
-5.0,-1.3,0.001,0.0,0.0016613622
-4.6,-0.8,0.0009971819,-0.000112243746,0.0018046342
-4.7,-0.9,0.0009992626,-8.391705e-05,0.0017746873
-4.8,-1.0,0.001000057,-5.5889297e-05,0.0017456885
-4.9,-1.1,0.001000162,-3.0689123e-05,0.0017172919
-4.0,-3.1185124e-14,0.0008869331,-0.0002103663,0.0020930017
-4.1,-0.1,0.0009189878,-0.00020316751,0.0020473443
-4.2,-0.2,0.0009442431,-0.00019099328,0.0020049356
-3.6990077,0.40086383,0.00072672666,-0.00014706001,0.0022723712
-3.8,0.3,0.0007844687,-0.0001686576,0.0022198616
-3.9,0.2,0.00083361595,-0.00018101554,0.002169356
-4.0,0.1,0.0008749891,-0.00018563603,0.002121185
-4.3,-0.3,0.0009634821,-0.00017467901,0.0019656229
-4.4,-0.4,0.0009775502,-0.00015497254,0.0019291209
-4.5,-0.5,0.0009873143,-0.00013253605,0.0018950454
-3.6979153,0.5021811,0.0007128125,-9.867375e-05,0.0022913814
-4.6,-0.7,0.0009954564,-0.00011053605,0.0018340361
-4.6,-0.6,0.0009936305,-0.00010797548,0.0018629689
-3.27182,1.0589149,0.00041338327,0.00029489468,0.0024133322
-3.3795435,0.93162686,0.00048822587,0.00016704442,0.002412221
-3.486257,0.81654495,0.00056472636,7.319366e-05,0.0023864617
-3.592029,0.707749,0.0006366174,3.5961964e-06,0.002348171
-3.6969647,0.60257703,0.0007024427,-4.8151942e-05,0.0023038653
-5.0,-1.2,0.001,0.0,0.0016892162
-4.7,-0.8,0.000998326,-8.3209365e-05,0.0018037142
-4.8,-0.9,0.0009996238,-5.576696e-05,0.0017744161
-4.9,-1.0,0.0010000166,-3.0799176e-05,0.0017457391
-5.0,-1.1,0.001,0.0,0.001717396
-4.1,-3.137074e-14,0.0009090052,-0.00018361343,0.002075842
-4.2,-0.1,0.0009362349,-0.00017591276,0.0020335075
-4.3,-0.2,0.00095734285,-0.00016341006,0.001994134
-3.8,0.4,0.000771326,-0.00012844309,0.0022413689
-3.9,0.3,0.00082127773,-0.0001476234,0.0021929587
-4.0,0.2,0.00086393283,-0.00015833921,0.0021461823
-4.1,0.1,0.00089953234,-0.00016171452,0.0021017208
-4.4,-0.3,0.0009730848,-0.00014688355,0.0019575204
-4.5,-0.4,0.0009842684,-0.00012703879,0.0019233425
-4.6,-0.5,0.0009917225,-0.00010451831,0.0018912012
-3.8,0.5,0.0007606298,-8.5697364e-05,0.0022576372
-4.7,-0.6,0.0009962542,-7.99815e-05,0.0018606717
-4.7,-0.7,0.000997319,-8.1910635e-05,0.0018324465
-3.3806717,1.0303332,0.000500373,0.0002456134,0.002387267
-3.4863567,0.91627717,0.000567696,0.00014292715,0.0023749957
-3.592215,0.8072896,0.00063405,6.397366e-05,0.002346312
-3.6959615,0.70291066,0.00069582724,4.340148e-06,0.0023095382
-3.7989643,0.6006524,0.00075224566,-4.0699895e-05,0.0022685698
-4.8,-0.8,0.0009991546,-5.5280307e-05,0.0018030113
-4.9,-0.9,0.0009998577,-3.0724703e-05,0.0017742112
-5.0,-1.0,0.001,0.0,0.0017457538
-4.2,-3.0267455e-14,0.00092847564,-0.00015875154,0.002059921
-4.3,-0.1,0.00095128483,-0.00015033905,0.0020208713
-4.4,-0.2,0.0009686062,-0.00013728703,0.0019844668
-3.9,0.4,0.0008106617,-0.000111760004,0.002212185
-4.0,0.3,0.0008540372,-0.00012866966,0.002167522
-4.1,0.2,0.00089078594,-0.00013760939,0.0021245559
-4.2,0.1,0.000921125,-0.00013958165,0.0020838003
-4.5,-0.3,0.0009811688,-0.000120324905,0.0019504557
-4.6,-0.4,0.0009897526,-0.000100129735,0.0019184866
-4.7,-0.5,0.0009951415,-7.73897e-05,0.0018881626
-3.9,0.5,0.00080208713,-7.375367e-05,0.002226559
-4.8,-0.7,0.0009986534,-5.4400913e-05,0.0018312801
-4.8,-0.6,0.0009981238,-5.310364e-05,0.0018590137
-3.4897404,1.0118111,0.0005792724,0.00020874459,0.002353753
-3.5927339,0.90596145,0.000636947,0.00012447468,0.0023361498
-3.6956425,0.80255526,0.0006937645,5.7739242e-05,0.0023077636
-3.7986748,0.70061445,0.00074741506,5.623254e-06,0.0022730103
-3.9,0.6,0.00079586287,-3.4039916e-05,0.0022356622
-4.9,-0.8,0.0009996849,-3.044935e-05,0.0018025303
-5.0,-0.9,0.001,0.0,0.0017741275
-4.3,-2.916764e-14,0.000945422,-0.00013550374,0.0020454933
-4.4,-0.1,0.00096419087,-0.00012618632,0.0020096505
-4.5,-0.2,0.0009780623,-0.000112381575,0.0019761052
-4.0,0.4,0.00084557344,-9.688317e-05,0.0021847694
-4.1,0.3,0.00088298327,-0.000111472895,0.0021439341
-4.2,0.2,0.00091435283,-0.00011853251,0.002104769
-4.3,0.1,0.00093987543,-0.000118968695,0.0020676607
-4.6,-0.3,0.000987749,-9.478587e-05,0.0019445671
-4.7,-0.4,0.0009939941,-7.410971e-05,0.0019146813
-4.8,-0.5,0.0009975707,-5.1367122e-05,0.0018859904
-4.0,0.5,0.00083879073,-6.33026e-05,0.0021975187
-4.9,-0.7,0.0009995004,-2.9957599e-05,0.0018305031
-4.9,-0.6,0.0009993053,-2.923595e-05,0.0018579229
-3.5955508,1.0034797,0.00064660877,0.0001833842,0.0023170419
-3.6972082,0.90137887,0.00069711165,0.00011095994,0.0022979747
-3.7985766,0.80043525,0.00074611756,5.282256e-05,0.0022709097
-3.9,0.7,0.00079225766,6.888917e-06,0.0022391423
-4.0,0.6,0.0008339218,-2.8296025e-05,0.002205414
-5.0,-0.8,0.001,0.0,0.0018023403
-4.4,-2.8057418e-14,0.000959922,-0.00011361469,0.0020327596
-4.5,-0.1,0.0009750019,-0.000103214144,0.002000004
-4.6,-0.2,0.0009857422,-8.8476954e-05,0.0019691777
-4.1,0.4,0.0008763353,-8.353582e-05,0.0021594784
-4.2,0.3,0.000908329,-9.5757736e-05,0.0021224634
-4.3,0.2,0.0009347745,-0.00010085043,0.0020870387
-4.4,0.1,0.0009558877,-9.9629855e-05,0.0020534864
-4.7,-0.3,0.0009928272,-7.012466e-05,0.0019399803
-4.8,-0.4,0.0009970004,-4.9174716e-05,0.0019119778
-4.9,-0.5,0.0009991016,-2.8272885e-05,0.0018845714
-4.1,0.5,0.0008710468,-5.409027e-05,0.0021708403
-5.0,-0.7,0.001,0.0,0.0018301995
-5.0,-0.6,0.001,0.0,0.0018574995
-3.6985655,1.0003664,0.0007048903,0.00016370791,0.002280796
-3.7988272,0.90028334,0.00074863713,0.000100220204,0.002262006
-3.9,0.8,0.00079148595,4.851848e-05,0.0022367479
-4.0,0.7,0.0008311862,7.705939e-06,0.0022081689
-4.1,0.6,0.0008673021,-2.3462158e-05,0.0021777195
-4.5,-2.6957603e-14,0.00097204564,-9.2850285e-05,0.0020218655
-4.6,-0.1,0.0009837666,-8.120869e-05,0.00199205
-4.7,-0.2,0.0009916591,-6.542781e-05,0.0019638066
-4.2,0.4,0.0009032162,-7.146189e-05,0.0021365557
-4.3,0.3,0.0009302499,-8.128232e-05,0.0021033052
-4.4,0.2,0.0009521829,-8.43304e-05,0.0020715308
-4.5,0.1,0.0009692547,-8.134046e-05,0.0020414065
-4.8,-0.3,0.0009964206,-4.651557e-05,0.0019367358
-4.9,-0.4,0.0009988915,-2.7059321e-05,0.0019102202
-5.0,-0.5,0.001,0.0,0.0018840227
-4.2,0.5,0.0008991708,-4.5904955e-05,0.0021467458
-3.8,1.0,0.0007553661,0.00014691708,0.0022460546
-3.9,0.9,0.0007937154,9.0230234e-05,0.0022283273
-4.0,0.8,0.0008307493,4.422546e-05,0.0022055802
-4.1,0.7,0.0008652581,7.969022e-06,0.0021798823
-4.2,0.6,0.00089633465,-1.9371008e-05,0.0021527787
-4.6,-2.5868196e-14,0.0009818595,-7.300367e-05,0.0020129164
-4.7,-0.1,0.0009905096,-6.0024067e-05,0.0019859045
-4.8,-0.2,0.0009958404,-4.3385426e-05,0.0019600196
-4.3,0.4,0.0009264217,-6.0443024e-05,0.0021161733
-4.4,0.3,0.00094890536,-6.783353e-05,0.002086605
-4.5,0.2,0.00096669485,-6.876254e-05,0.0020583572
-4.6,0.1,0.000980061,-6.390354e-05,0.0020315147
-4.9,-0.3,0.0009986782,-2.5589407e-05,0.0019346339
-5.0,-0.4,0.001,0.0,0.0019095425
-4.3,0.5,0.00092340756,-3.855957e-05,0.0021253845
-3.9,1.0,0.00079903175,0.00013141263,0.002213839
-4.0,0.9,0.00083272916,8.07457e-05,0.0021975378
-4.1,0.8,0.0008650411,3.9786275e-05,0.0021771658
-4.2,0.7,0.0008948279,7.808176e-06,0.0021544625
-4.3,0.6,0.0009213146,-1.5874619e-05,0.0021307208
-4.7,-2.4768382e-14,0.0009894007,-5.393076e-05,0.0020060216
-4.8,-0.1,0.0009952697,-3.978785e-05,0.001981583
-4.9,-0.2,0.0009984648,-2.3860934e-05,0.0019575728
-4.4,0.4,0.0009461404,-5.029074e-05,0.002098456
-4.5,0.3,0.00096443226,-5.522253e-05,0.00207246
-4.6,0.2,0.0009784129,-5.396699e-05,0.002047597
-4.7,0.1,0.0009883557,-4.7179423e-05,0.0020239118
-5.0,-0.3,0.001,0.0,0.0019338249
-4.4,0.5,0.0009439712,-3.1893385e-05,0.0021068612
-4.0,1.0,0.00083718536,0.000116710005,0.0021840378
-4.1,0.9,0.00086673547,7.154127e-05,0.0021694947
-4.2,0.8,0.0008947444,3.5273686e-05,0.0021516688
-4.3,0.7,0.0009202298,7.3267297e-06,0.0021320228
-4.4,0.6,0.00094247673,-1.2848544e-05,0.0021116314
-4.8,-2.4773586e-14,0.0009947194,-3.5734596e-05,0.0020011836
-4.9,-0.1,0.0009982547,-2.1876021e-05,0.0019787967
-5.0,-0.2,0.001,0.0,0.0019566324
-4.5,0.4,0.0009625313,-4.0840718e-05,0.0020834839
-4.6,0.3,0.000976955,-4.328363e-05,0.0020609319
-4.7,0.2,0.0009873989,-3.9814124e-05,0.002039343
-4.8,0.1,0.0009942012,-3.1247215e-05,0.0020185863
-4.5,0.5,0.0009610462,-2.5770283e-05,0.002091237
-4.1,1.0,0.0008703774,0.000102757745,0.002156884
